record_id,split,country,conference_date,target,label,text,detected_language
seg_00741,test,DE,2021-10-06,citizens,implicit blame avoidance,"Gleichzeitig ist aber so machen, dass wir nicht zu schnell gehen und dabei irgendwann wieder umdrehen müssen, weil Ich glaube das wird sehr viel Akzeptanz zu Recht dann Kosten und im Übrigen auch unnötiges Leid verursachen",de
seg_00742,train,DE,2021-10-06,citizens,implicit blame avoidance,"ich sage noch einmal 4 von 5 Erwachsene haben sich bereits für eine Impfung entschieden, das ist schon mal ein wichtiger Unterschied",de
seg_00743,train,DE,2021-10-06,subnational level,implicit blame avoidance,"was zwischen Bund und Ländern miteinander vereinbart war, dass nämlich ab dem 11. Oktober die Bürgertests, also es geht nicht um die Tests, das ist mir noch mal wichtig, die Tests an Orten, wo man sein muss, Schule, Arbeit oder besonders sensiblen Bereichen, Pflegeeinrichtungen, Krankenhäuser bleiben kostenlos. Sondern hier geht es ja um die Testung, die kostenlos angeboten sind als Bürgertests und insbesondere eben auch genutzt werden, um die 3G Regeln bei Restaurants, Veranstaltungen in anderen Bereichen, dann auch umzusetzen und da sind eben die gemeinsame Vereinbarung, dass die ab dem 11. Oktober kostenpflichtig werden, nicht mehr kostenlos sind.",de
seg_00744,train,DE,2021-10-06,citizens,explicit blame shifting,"Aus einer Begründung heraus, dass die kostenlose Impfung jetzt für jeden der gewollt hat auch möglich gewesen ist und dann daraus nicht der Anspruch entstehen kann, dass alle anderen dauerhaft dann in diesen Bereichen und für diese Zwecke den Test mitbezahlen, geht ja nicht um wenig Geld, sondern jeden Monat um viele 100 Millionen €.",de
seg_00745,train,DE,2021-10-06,experts,explicit blame shifting,"Ob eine Impfung dann noch mal Sinn macht, das müssten Herr Professor Mertens wahrscheinlich sagen",de
seg_00746,train,DE,2021-10-06,,credit claiming,"Was die Frage angeht, von COVID-19 Medikamenten haben wir etwa monoklonale Antikörper und Remdisivier immer dann auch frühzeitig für die Bundesrepublik Deutschland und die Patientinnen Patienten in Deutschland gesichert",de
seg_00747,train,DE,2021-11-03,citizens,explicit blame shifting,"das Auslaufen der epidemischen Lage als rechtlicher Zustand ist zu vielen als Zeichen missverstanden worden, die Pandemie wäre vorbei",de
seg_00748,train,DE,2021-11-03,citizens,explicit blame shifting,"es braucht eben vor allem auch die Eigenverantwortung, die Vorsicht jedes Einzelnen, denn jeder von uns hat ja die Instrumente, die es braucht, sozusagen für sich auch in der Hand, um den entscheidenden Unterschied zu machen, Impfen, testen, AHA regeln, Schutzmasken tragen, insbesondere im öffentlichen Raum, im öffentlichen Nahverkehr im Einzelhandel, all das sind auch weiterhin die Wege, um den entscheidenden Unterschied jetzt zu machen.",de
seg_00749,train,DE,2021-11-03,citizens,explicit blame shifting,"Wir erleben gerade vor allem eine Pandemie der Ungeimpften, und die ist massiv, die Infektionszahlen steigen, die Zahl der Corona Toten mit ihnen und auch vor allem die Zahl der intensivpflichtigen Patientinnen und Patienten in einigen Regionen in Deutschland, im übrigen Regionen,",de
seg_00750,train,DE,2021-11-03,subnational level,implicit blame avoidance,in einigen Regionen in Deutschland werden die Intensivbetten wieder knapp über Verlegungen in andere Regionen wird nachgedacht. Sie werden konkret geplant.,de
seg_00751,train,DE,2021-11-03,citizens,explicit blame shifting,"Zur Wahrheit gehört im Übrigen auch, auf den Intensivstationen würden deutlich weniger covid 19 Patienten liegen und behandelt werden müssten, wenn alle, die es könnten, sich auch impfen lassen würden. Ich verstehe daher den Frust vieler Pflegekräfte sehr, sehr gut, die sich eben angesichts dieser Belastung, die sie in ihrem Alltag dadurch haben, schon die Frage stellen, warum denn nicht mehr sich impfen lassen, das weiß ich aus vielen Gesprächen. Die Herausforderung ist, das zeigt ja auch eine von uns veröffentlichte Forsa Umfrage, dass diejenigen, die sich bisher nicht impfen haben lassen, es jedenfalls in der übergroßen Zahl auch nicht tun wollen, kaum zu überzeugen sind.",de
seg_00752,test,DE,2021-11-03,subnational level,implicit blame avoidance,"dafür braucht es aus meiner Sicht 3 Punkte. Von denen ich mir auch wünsche, dass Bund und Länder sie gemeinsam mit Nachdruck unterstützen.",de
seg_00753,test,DE,2021-11-03,citizens,explicit blame shifting,"Und zum Dritten geht es um viele, viele Auffrischimpfungen.",de
seg_00754,train,DE,2021-11-03,subnational level,explicit blame shifting,"Darum möchte ich ausdrücklich werben und dazu gehört zum zweiten auch 2G in Regionen als weitere Stufe, die eben eine besondere Belastung haben bzw wo eine besondere Belastung droht.",de
seg_00755,train,DE,2021-11-03,subnational level,explicit blame shifting,"Ich will darauf hinweisen, dass wir das seitens des Bundesministeriums für Gesundheit wie auch das Robert Koch Institut bereits im August gefordert haben diese Option 2G in solchen Regionen mit in auch die Beschlüsse aufzunehmen und vorzusehen, das ist damals nicht erfolgt.",de
seg_00756,test,DE,2021-11-03,experts,implicit blame avoidance,"Ich will darauf hinweisen, dass wir das seitens des Bundesministeriums für Gesundheit wie auch das Robert Koch Institut bereits im August gefordert haben diese Option 2G in solchen Regionen mit in auch die Beschlüsse aufzunehmen und vorzusehen, das ist damals nicht erfolgt.",de
seg_00757,test,DE,2021-11-03,,credit claiming,"Ich will darauf hinweisen, dass wir das seitens des Bundesministeriums für Gesundheit wie auch das Robert Koch Institut bereits im August gefordert haben diese Option 2G in solchen Regionen mit in auch die Beschlüsse aufzunehmen und vorzusehen, das ist damals nicht erfolgt.",de
seg_00758,train,DE,2021-11-03,subnational level,implicit blame avoidance,da bin ich auch dem sächsischen Ministerpräsidenten sehr dankbar für die Klarheit an dieser Stelle,de
seg_00759,test,DE,2021-11-03,subnational level,explicit blame shifting,"Wir sehen ja, dass das eben dann in bestimmten Regionen auch notwendig ist, um einen Unterschied zu machen. Das hat im Übrigen nichts mit Impfmobbing zu tun, sondern es geht darum und das sehen wir etwa in Sachsen und Thüringen eine Überlastung des Gesundheitswesens zu vermeiden, das ist der entscheidende Punkt.",de
seg_00760,test,DE,2021-11-03,subnational level,explicit blame shifting,"Zweitens zu den Testkonzepten, die jüngsten Todesnachrichten aus einer Seniorenresidenz in Brandenburg, aber auch aus anderen, haben uns erneut vor Augen geführt, wie wichtig dort weiterhin verpflichtende Testkonzepte sind.",de
seg_00761,train,DE,2021-11-03,citizens,explicit blame shifting,"ist es eben sehr wichtig, dass diejenigen, die ein und ausgehen, das ist das Personal, und das sind die Besucherinnen und Besucher, nicht das Virus selbst, wenn sie geimpft sein sollten, in die Einrichtung hineintragen.",de
seg_00762,train,DE,2021-11-03,subnational level,implicit blame avoidance,"Ich werde sehr dafür werben, bei der Gesundheitsministerkonferenz morgen und übermorgen bei den Kolleginnen und Kollegen, dass wir diese verpflichtenden Testungen, die einige Länder schon haben, aber eben und nicht alle auch in ganz Deutschland haben.",de
seg_00763,train,DE,2021-11-03,subnational level,explicit blame shifting,"Ich werde sehr dafür werben, bei der Gesundheitsministerkonferenz morgen und übermorgen bei den Kolleginnen und Kollegen, dass wir diese verpflichtenden Testungen, die einige Länder schon haben, aber eben und nicht alle auch in ganz Deutschland haben.",de
seg_00764,train,DE,2021-11-03,subnational level,implicit blame avoidance,"Die ersten Beschlüsse zur Auffrischimpfung von Bund und Ländern denn der Gesundheitsministerkonferenz gab es Anfang August, es ist 3 Monate her. Wir haben Anfang August miteinander vereinbart, dass in einem ersten Schritt alle Bewohnerinnen und Bewohner in den Pflegeeinrichtungen das Personal ein drittes Mal ein Impfangebot bekommen sollen und wenige Zeit danach miteinander vereinbart, vorsorglich allen über 60 Jährigen in Deutschland ein entsprechendes Impfangebot zu machen",de
seg_00765,train,DE,2021-11-03,subnational level,explicit blame shifting,"Und in diesen 3 Monaten hat es bis heute nur gut 2 Millionen Auffrischimpfungen in Deutschland gegeben. Das ist zu wenig, das ist deutlich zu wenig, das möchte ich auch klipp und klar sagen. Das Tempo beim Boostern reicht nicht. Und deswegen muss man auch sagen, alle Pflegeheime sollten nach diesen 3 Monaten eigentlich schon ein drittes Mal eben auch aufgesucht worden sein durch mobile Teams, um eine Auffrischimpfung anzubieten.",de
seg_00766,test,DE,2021-11-03,citizens,explicit blame shifting,"in diesen 3 Monaten hat es bis heute nur gut 2 Millionen Auffrischimpfungen in Deutschland gegeben. Das ist zu wenig, das ist deutlich zu wenig, das möchte ich auch klipp und klar sagen. Das Tempo beim Boostern reicht nicht.",de
seg_00767,train,DE,2021-11-03,subnational level,explicit blame shifting,"In vielen Ländern ist das passiert, aber noch nicht in allen.",de
seg_00768,train,DE,2021-11-03,subnational level,implicit blame avoidance,"Es gibt zudem Länder wie Nordrhein-Westfalen oder Berlin, die schreiben auch alle Älteren an, um sie aktiv wie bei der Erstimpfung einzuladen und zu informieren über die dritte Impfung, dass die Sinn macht, man sie doch bitte in Anspruch nimmt.",de
seg_00769,train,DE,2021-11-03,subnational level,explicit blame shifting,"Ich wäre sehr dafür, dass es diese schriftliche Information in allen Bundesländern für diejenigen Altersgruppen gibt, für die es besonderen Sinn macht.",de
seg_00770,train,DE,2021-11-03,experts,implicit blame avoidance,"Zudem möchte ich morgen in einer Gesprächsrunde mit Vertreterinnen und Vertretern von allen Ärzteverbänden auch das noch mal miteinander diskutieren, ein gemeinsames Schreiben auch an die Ärzteschaft machen, denn zu viele Impfwillige finden aktuell kein Arzt, der sie impft, das ist das, was uns täglich berichtet wird, auch dort, finde ich, müssen wir gemeinsam mit der Ärzteschaft zu einem Auflösen kommen",de
seg_00771,test,DE,2021-11-03,subnational level,explicit blame shifting,"deshalb möchte ich auch gerne, dass die Länder ihre öffentlichen Impfangebote wieder auf und ausbauen, das müssen nicht die zentralen großen Impfzentren sein. Es können auch natürlich dezentralere kleinere Anlaufstellen sein.",de
seg_00772,train,DE,2021-11-03,subnational level,implicit blame avoidance,"am 28. Juni haben wir in der Gesundheitsministerkonferenz miteinander vereinbart, Punkt 2a in dem Beschluss, dass eben diese öffentlichen Angebote in den Standby Betrieb gehen und bei Bedarf zügig wieder hochgefahren werden können und diesen Bedarf sehen wir eben aktuell, wenn es um die Auffrischimpfung geht.",de
seg_00773,train,DE,2021-11-03,subnational level,implicit blame avoidance,Boostern tatsächlich einen echten Unterschied macht in ganz vielen Aspekten und deswegen möchte ich eben auch mit den Kolleginnen und Kollegen in Ländern darüber reden,de
seg_00774,train,DE,2021-11-03,experts,explicit blame shifting,"es gibt eine ausdrückliche Empfehlung durch die Ständige Impfkommission und für alle anderen ist es aber möglich, weil die Zulassung auch da ist",de
seg_00775,train,DE,2021-11-03,subnational level,implicit blame avoidance,"ber diesen, wenn sie so wollen, 3 Punkte-Plan, sprechen wir auf der Gesundheitsministerkonferenz morgen und übermorgen. Trotzdem halte ich es für wichtig, dass neben den Gesundheitsministerinnen und Gesundheitsministern wir auch politisch und in der Sache die Ministerpräsidentinnen und Ministerpräsidenten mit ins Boot nehmen.",de
seg_00776,train,DE,2021-11-03,experts,explicit blame shifting,also empfohlen ist durch die Ständige Impfkommission auf der Basis von Daten.,de
seg_00777,test,DE,2021-11-03,experts,explicit blame shifting,"Ich will Ihnen mal sagen, die Zulassung für die Kinderimpfung für die 12 bis 17 jährigen Kinder, Jugendliche kam am 31. Mai diesen Jahres, die entsprechende Empfehlung der Ständigen Impfkommission kam am 16. August.",de
seg_00778,train,DE,2021-11-03,experts,implicit blame avoidance,"Also wir konnten schon deutlich früher Menschen schützen und deswegen ist zum einen natürlich das Auswerten der Daten und dafür bin ich auch dankbar und die Arbeit der Ständigen Impfkommission sehr, sehr wichtig.",de
seg_00779,train,DE,2021-11-03,,credit claiming,"Und so haben wir es bei den Kindern und Jugendlichen gemacht und ich möchte sagen, im Rückblick mit viel Erfolg.",de
seg_00780,train,DE,2021-11-03,experts,explicit blame shifting,"Und so sehe ich das jetzt hier auch, wo wir die Empfehlung der Ständigen Impfkommission haben, die auch gut und wichtig ist, wo wir schon im August den Hinweis der Gesundheitsministerkonferenz haben den Beschluss, allen über Sechzigjährigen ein entsprechendes Angebot zu machen und wo wir mittlerweile eine Zulassung sogar ausdrücklich haben für eine entsprechende Boosterimpfung durch die Europäische Arzneimittelbehörde für BioNtech und Moderna.",de
seg_00781,train,DE,2021-11-03,subnational level,implicit blame avoidance,"und deswegen werde ich eben auch mit der Ärzteschaft und mit den Ländern darüber noch mal reden, wie wir da, das ist wichtig, möglichst einheitlich, denn das ist natürlich im Moment etwas verwirrend für denjenigen, der gerade die Meldung und Pressekonferenzen sich anschaut, möglichst einheitlich da im Vorgehen sind.",de
seg_00782,train,DE,2021-11-03,experts,implicit blame avoidance,"und deswegen werde ich eben auch mit der Ärzteschaft und mit den Ländern darüber noch mal reden, wie wir da, das ist wichtig, möglichst einheitlich, denn das ist natürlich im Moment etwas verwirrend für denjenigen, der gerade die Meldung und Pressekonferenzen sich anschaut, möglichst einheitlich da im Vorgehen sind.",de
seg_00783,train,DE,2021-11-03,subnational level,implicit blame avoidance,"Wir haben Anfang August vor 3 Monaten zwischen Bund und Ländern vereinbart, dass in allen Pflegeeinrichtungen es wieder mit mobilen Teams strukturierte Angebote gibt",de
seg_00784,test,DE,2021-11-03,subnational level,implicit blame avoidance,"Es gibt einige Bundesländer, in denen ist das vollständig passiert,",de
seg_00785,train,DE,2021-11-03,subnational level,explicit blame shifting,es gibt einige wo es nach 3 Monaten noch Bedarf gibt.,de
seg_00786,train,DE,2021-11-03,subnational level,explicit blame shifting,"Gerade mit dem auch, was sich in Diskussionsveranstaltungen in den Regionen selbst erlebt habe, die sehr geringe Impfquoten haben und das sind auch die Regionen, wo auch beim Pflegepersonal die Impfquote geringer ist. Sie",de
seg_00787,train,DE,2021-11-03,subnational level,implicit blame avoidance,"Na, eine Ministerpräsidentenkonferenz, ein Bund-, Ländergespräch auf höchster politischer Ebene verleiht erstens einmal auch der Situation, in der wir sind und die besondere Vorsicht, die es erfordert, Nachdruck, Aufmerksamkeit. Ich find das ist für sich schon ein ganz wichtiger Punkt.",de
seg_00788,test,DE,2021-11-03,subnational level,explicit blame shifting,"Gibt es schon wieder sehr unterschiedliche Vorgehensweisen und ich bleib dabei, Akzeptanz entsteht, Nachvollziehbarkeit entsteht, wenn wir auch zumindest einen einheitlichen Rahmen haben.",de
seg_00789,train,DE,2021-11-03,subnational level,explicit blame shifting,Natürlich ist die Lage in Schleswig-Holstein mit einer Inzidenz von gut 70 eine andere als in Sachsen oder Thüringen,de
seg_00790,train,DE,2021-11-03,subnational level,implicit blame avoidance,"in einer Zeit des auch politischen Übergangs von einer geschäftsführenden Regierung auf eine Regierung, die sich noch bildet in einer Pandemie, die glaub ich mehr als jede andere Frage zuvor. Auch das Bund Länder Zusammenspiel herausfordert.",de
seg_00791,train,DE,2021-11-03,subnational level,implicit blame avoidance,Es geht seit Beginn der Bund Länder Gespräche in dieser Pandemie auch um ein gemeinsames Verständnis zur Lage und zum weiteren Vorgehen,de
seg_00792,train,DE,2021-11-03,subnational level,implicit blame avoidance,"Und gerade die Frage von Krankenhausfinanzierung ist auch ein Thema von Bund-, Ländergesprächen.",de
seg_00793,train,DE,2021-11-03,subnational level,implicit blame avoidance,es geht doch hier um kohärentes Handeln in der föderalen Republik in der schwersten Krise dieses Landes und vor allem jetzt eben auch um ein gemeinsames Handeln und agieren in dieser vierten Welle.,de
seg_00794,test,DE,2021-11-03,subnational level,implicit blame avoidance,"Gleichzeitig wird man eben miteinander schauen müssen, jetzt auch im weiteren Verfahren, auch im Gespräch mit den Ländern, ob die Regelungen so ausreichen für die Maßnahmen, die notwendig sein können.",de
seg_00795,train,DE,2021-11-03,citizens,explicit blame shifting,"Und dafür sind eben erst mal unsere individuellen Verhaltensweisen, wie wir jeden Tag jetzt umgehen damit entscheidend, macht den entscheidenden Unterschied. Und das fängt eben an bei AHA Regeln, bei Schutzmasken in bestimmten Bereichen, das geht auch bei Impfen, das macht einen wichtigen Unterschied.",de
seg_00796,train,DE,2021-11-03,,credit claiming,wir haben auch schon bei BioNtech uns Mengen gesichert für den Fall einer Zulassung,de
seg_00797,train,DE,2021-11-03,experts,implicit blame avoidance,"Es wird eine Zulassung wahrscheinlich geben und dann wird es wieder eine Zeit dauern, bis es eine Empfehlung der Ständigen Impfkommission gibt. Dieses zeitliche Gap zwischen dem, was wir verfügbar haben als Schutzinstrument in der Pandemie und der Frage, ob es eine entsprechende Empfehlung ist, wird sich auch dort zeigen.",de
seg_00798,train,DE,2021-11-03,experts,explicit blame shifting,"was Long Covid in neue Erkenntnisse angeht, weiß ich nicht, ob Sie da ergänzen können?",de
seg_00799,test,DE,2021-11-03,subnational level,implicit blame avoidance,"Da will ich nur sagen, wir haben Bundesländer, in denen 60% der 12- bis 17-jährigen geimpft sind.",de
seg_00800,train,DE,2021-11-03,subnational level,explicit blame shifting,"Da will ich nur sagen, wir haben Bundesländer, in denen 60% der 12- bis 17-jährigen geimpft sind. Wir haben Bundesländer, da sind es 20 bis 30%.",de
seg_00801,train,DE,2021-11-03,experts,implicit blame avoidance,"Ich werde morgen mit allen Ärzteverbänden ein Gespräch führen, genau über die Situation, also es geht auch ganz praktische Themen, es gibt Themen, wo die Frage ist, wie weit im Voraus kann man welche Dosen bestellen, es gibt das Thema, was ist wenn ich 3 oder 4 nur zu impfende habe, aber dann eine Sechser while anbrechen muss, bis hinzu der Grundsatzfrage die sie angesprochen haben und dazu werden wir uns morgen austauschen und idealerweise auch verständigen, aber ansonsten bin ich natürlich auch im regelmäßigen informellen Austausch mit Vertreterinnen und Vertretern der Ärzteschaft schon seit 18 Monaten.",de
seg_00802,train,DE,2021-11-03,,credit claiming,ansonsten bin ich natürlich auch im regelmäßigen informellen Austausch mit Vertreterinnen und Vertretern der Ärzteschaft schon seit 18 Monaten.,de
seg_00803,train,DE,2021-11-03,experts,implicit blame avoidance,"die Ständige Impfkommission gibt Empfehlungen. Und nach diesen Empfehlungen ist es eben besonders angezeigt, ist empfohlen für bestimmte Gruppen nach medizinischer Datenlage in der Pandemie.",de
seg_00804,test,DE,2021-11-26,citizens,explicit blame shifting,"Die Lage ist dramatisch ernst, zu ernst wie noch zu keinem Zeitpunkt in dieser Pandemie. Und wir sitzen hier jede Woche und weisen auf den Ernst der Lage hin. Aber zu wenig passiert, zu oft zu spät, vorletzte Woche haben wir gesagt, es ist 5 nach 12. Letzte Woche haben wir gesagt, es ist 10 nach 12. Es ist mittlerweile 12:30 Uhr, aber der Weckruf ist noch immer nicht überall angekommen.",de
seg_00805,train,DE,2021-11-26,subnational level,explicit blame shifting,"So viele auch in politischer Verantwortung oder in künftiger Verantwortung scheinen zu denken, wird schon irgendwie gut gehen. Wird es aber nicht. Jedenfalls nicht von alleine. Denn es fängt ja erst an, wer glaubt, dass diese Welle nur durch Baden-Württemberg, Bayern, Thüringen und Sachsen geht und den Rest Deutschlands verschont, der irrt.",de
seg_00806,train,DE,2021-11-26,citizens,explicit blame shifting,"wer glaubt, dass diese Welle nur durch Baden-Württemberg, Bayern, Thüringen und Sachsen geht und den Rest Deutschlands verschont, der irrt",de
seg_00807,train,DE,2021-11-26,citizens,explicit blame shifting,"Das haben wir in der Hand, da kann man einen Unterschied machen. Einen entscheidenden Unterschied wird die jeweilige Impfquote auch machen, das Testen macht einen Unterschied. Aber für unsere momentane schwierige, ernste Lage macht ganz kurzfristig nur eines den entscheidenden Unterschied. Die Zahl der Kontakte muss runter, deutlich runter, es nützt alles nichts.",de
seg_00808,train,DE,2021-11-26,subnational level,explicit blame shifting,"Das heißt, es braucht deutlich mehr Kontaktbeschränkung, das heißt konsequentes 2G plus, wie wir es übrigens seit über 3 Wochen fordern. Das heißt, mindestens das Absagen von Großveranstaltungen und feiern. Es braucht bundesweit mehr Kontaktbeschränkung.",de
seg_00809,train,DE,2021-11-26,subnational level,explicit blame shifting,"Das Beste wäre die MPK. Die Ministerpräsidentenkonferenz tagt schon in den nächsten Tagen und entscheidet, was zu entscheiden ist. Die letzte bei 3 Wochen zu spät, das sollte nicht wieder passieren.",de
seg_00810,train,DE,2021-11-26,subnational level,implicit blame avoidance,Die Betten werden ja auch im Rest Deutschland knapper werden. Das war übrigens auf Konsens gestern bei der Konferenz mit meinen Kolleginnen und Kollegen aus den Ländern.,de
seg_00811,train,DE,2021-11-26,subnational level,explicit blame shifting,"Der Tanker, der auf die Kaimauer Zufährt, den Professor Wieler vergangene Woche beschrieben hat, der wurde bisher nicht gebremst. Im Gegenteil, er wird immer schneller. Er fährt mit voller Fahrt. Und je länger wir das jetzt laufen lassen, desto drastischer werden am Ende die notwendigen Maßnahmen sein müssen",de
seg_00812,train,DE,2021-11-26,citizens,implicit blame avoidance,"Die Impfkampagne zieht wieder an. Erstmals haben wir wieder über hunderttausend Erstimpfungen sogar in den letzten 2 Tagen, in den letzten 3 Tagen zusammen über Dreihunderttausend Impfungen sind immer in fast 0,4% der Bevölkerung. In dieser Woche gab es auch bereits schon 2 Millionen Auffrischimpfungen alleine gestern wieder über Sechshunderttausend.",de
seg_00813,train,DE,2021-11-26,,credit claiming,"Die Impfkampagne zieht wieder an. Erstmals haben wir wieder über hunderttausend Erstimpfungen sogar in den letzten 2 Tagen, in den letzten 3 Tagen zusammen über Dreihunderttausend Impfungen sind immer in fast 0,4% der Bevölkerung. In dieser Woche gab es auch bereits schon 2 Millionen Auffrischimpfungen alleine gestern wieder über Sechshunderttausend.",de
seg_00814,train,DE,2021-11-26,subnational level,implicit blame avoidance,"Vor allem aber möchte ich abschließend allen Ärztinnen und Ärzten, allen Helferinnen und Helfern, allen Verantwortlichen in den Ländern, in den Impfzentren und vor Ort dafür danken, dass sie wieder Schwung in die Impfkampagne gebracht haben.",de
seg_00815,train,DE,2021-11-26,experts,implicit blame avoidance,"das haben wir übrigens bis heute durchgängig auf hohem Niveau, auch in Deutschland, seitdem wir angefangen haben, vor über einem Jahr das zu verstärken",de
seg_00816,test,DE,2021-11-26,,credit claiming,"das haben wir übrigens bis heute durchgängig auf hohem Niveau, auch in Deutschland, seitdem wir angefangen haben, vor über einem Jahr das zu verstärken",de
seg_00817,train,DE,2021-11-26,,credit claiming,"wo wir können, werden wir auch wie bisher Südafrika unterstützen.",de
seg_00818,train,DE,2021-11-26,citizens,explicit blame shifting,"Ich kann diese Personen, die eingereist sind, noch bevor die Maßnahmen in Kraft treten, nur darum bitten, dazu auffordern zu Hause zu bleiben, einen Test vorzunehmen sich selbst zu beobachten",de
seg_00819,train,DE,2021-11-26,citizens,explicit blame shifting,"es ist eben ein aktives darum werben bitten auffordern dass alle nicht nur die die heute morgen gelandet sind auch die die vor 3 Tagen 5 Tagen oder 10 Tagen oder meinetwegen auch 20 Tagen aus Südafrika und der Region in Deutschland angekommen, sind im Zweifel einen Test machen, und zwar ein PCR Test idealerweise.",de
seg_00820,train,DE,2021-11-26,citizens,explicit blame shifting,"das eine ist ja ne rechtliche Wirkung, ne binde Wirkung und das andere ist aus unserer Sicht eben eine Aufforderung die auch dringend notwendig ist.",de
seg_00821,train,DE,2021-11-26,subnational level,explicit blame shifting,"Und ich sehe, dass er hier allein zwischen 2 Bundesländern sozusagen, die hier gerade beieinander sind, Berlin und das Nachbarland, die einen haben Weihnachtsmärkte abgesagt, die anderen nicht",de
seg_00822,test,DE,2021-11-26,subnational level,explicit blame shifting,mindestens mal regional ja auch ein Weitestgehendes Zurückfahren des öffentlichen Lebens.,de
seg_00823,test,DE,2021-11-26,citizens,explicit blame shifting,"es ist ja immer ne Frage von anderen, dass wir alle anfangen, wenn die Zahlen steigen, wenn die Intensivstationen voller werden, wenn die Berichte kommen über das, was los ist im Land, dass viele Bürgerinnen und Bürger von sich aus Verhalten verändern im Alltag, das haben wir jetzt dreimal gesehen. Und das hat auch dreimal mit dem entscheidenden Unterschied gemacht neben den staatlichen Maßnahmen. Und das ist das, was wir diesmal so nicht sehen bisher,",de
seg_00824,train,DE,2021-11-26,subnational level,implicit blame avoidance,"ich bin ja öfter gefragt worden, warum ist die Ministerpräsidentenkonferenz so wichtig, das eine sind die Entscheidungen, die getroffen werden, das andere ist einfach das eindeutig klare Signal aller Verantwortlichen, aller Regierenden in Bund und Ländern, es ist ernst, Leute.",de
seg_00825,train,DE,2021-11-26,citizens,explicit blame shifting,"Also ich, wir haben alle unseren Teil dabei, aber ich will nur sagen es hat einfach n Grund warum trotz der Impfquote die Dinge dann sich doch etwas anders entwickelt haben, als man hat vorhergesehen, was vor allem eben auch mit Kontaktverhalten zu tun hat.",de
seg_00826,train,DE,2021-11-26,,credit claiming,"all das haben wir nicht nur wie sie sagen auf dem Schirm sondern adressieren wir natürlich auch im Gespräch mit den Behandelnden mit den Verantwortlichen im Gesundheitssystem wo wir haben Budgets vorgenommen, Behandlungen leichter möglich gemacht, digitale Angebote gefördert wo wir eben können um das auch entsprechend zu unterstützen",de
seg_00827,train,DE,2021-11-26,subnational level,implicit blame avoidance,"Also zuerst einmal ich äußere mich jetzt nicht zu der Situation, sozusagen zu den Maßnahmen in einzelnen Bundesländern, und wenn, dann bespreche ich es zuerst mit den Verantwortlichen vor Ort. Ich habe da eine etwas andere Herangehensweise, ich finde, in Stresszeiten besprechen wir konkrete Fragen miteinander und nicht übereinander.",de
seg_00828,train,DE,2021-11-26,,credit claiming,"Ich habe seit Juli, wie andere auch über das Thema Auffrischimpfung gesprochen, wir haben im August Beschlüsse gefasst, alle Pflegebedürftigen und Vorerkranken und Höchstbetagten auf frisch zu impfen.",de
seg_00829,train,DE,2021-11-26,experts,explicit blame shifting,"Wir haben Anfang September vereinbart, alle über 60 Jährigen auffrisch zu impfen und das jetzt aktuell dieser Druck da ist in den Praxen, in den Impfzentren, hat auch was damit zu tun dass eben damals sozusagen vor 2 Monaten mit den Beschlüssen die über sechzigjährigen auch frisch zu impfen nicht begonnen worden ist, dann gab es die Debatte STIKO Empfehlung ja-nein,",de
seg_00830,test,DE,2021-11-26,subnational level,explicit blame shifting,"Nun, es ist seit Beginn der Pandemie, so bis auf den Bund die Zeit der Bundesnotbremse, dass die konkreten Maßnahmen auf Basis des Bundesinfektionsschutzgesetzes von den Behörden in den Ländern und Kommunen zu treffen sind. Ich kann keine kontaktbeschränkenden Maßnahmen anordnen, wenn das Ihre Frage war.",de
seg_00831,test,DE,2021-11-26,subnational level,explicit blame shifting,"Ich finde, ich habe gerade schon ziemlich deutlich gesagt, was ich erwarte.",de
seg_00832,train,DE,2021-11-26,,credit claiming,Alles in allem bemühen wir uns um eine bestmögliche Zusammenarbeit,de
seg_00833,train,DE,2021-11-26,subnational level,explicit blame shifting,"das, was kurzfristig notwendig ist, weil ich sage noch einmal, ich meine, das sage ich jetzt auch mal an aller Verantwortlichen in Bund und Ländern, wir haben jetzt eine Woche lang jeden Tag hoch und runter eine Impfpflicht diskutiert.",de
seg_00834,train,DE,2021-11-26,subnational level,explicit blame shifting,"das ist ja unser Appell, tatsächlich massive Einschränkung von Kontakten und regional erforderlich. Daneben auch ne vollständige.",de
seg_00835,train,DE,2021-11-26,citizens,explicit blame shifting,"das ist ja unser Appell, tatsächlich massive Einschränkung von Kontakten und regional erforderlich. Daneben auch ne vollständige.",de
seg_00836,train,DE,2021-11-26,subnational level,explicit blame shifting,"Das Entscheidende ist, dass wir dieses gemeinsame Verständnis endlich entwickeln, ich sag noch einmal, es hat das letzte Mal 3 Wochen gedauert, bis miteinander gesprochen wurde, es sollte nicht noch mal länger dauern, es sollte einfach gesprochen und entschieden werden.",de
seg_00837,train,DE,2021-11-26,subnational level,implicit blame avoidance,"Wir haben Ministerpräsidentenkonferenzen Gesundheitsministerkonferenzen mindestens einmal die Woche, manchmal fünfmal die Woche nach jeweiliger Lage. Wir haben auf Arbeitsebene zwischen den Gesundheitsministerien und den zuständigen Behörden in Bund und Land mehrfach wöchentlich Austausch, Krisenstäbe, also es gibt ziemlich viele Gremien, die braucht es im föderalen Staat auch, um jeden Tag miteinander die Dinge abzustimmen.",de
