record_id,split,country,conference_date,target,label,text,detected_language
seg_00680,train,DE,2021-06-25,citizens,shifting responsibility,"Es liegt an uns. Wir dürfen zuversichtlich in diesen Sommer gehen. Wir können den Sommer genießen, aber eben mit Vorsicht",de
seg_00681,test,DE,2021-06-25,citizens,shifting responsibility,"Aber ich kann nur alle bitten und ermuntern, die Testangebote auch zu nutzen, die weiterhin kostenlos jedem zur Verfügung stehen. Wer will, dass die Schule nach den Ferien sorgenfreier starten können, der sollte sich und seine Familie nach der Rückkehr aus dem Urlaub einfach 1-2-3 Mal in einigen Tagen Abstand testen",de
seg_00682,test,DE,2021-06-25,citizens,shifting responsibility,"Und das ist eine individuelle Entscheidung von Kindern, Eltern und dem impfenden Arzt. Aber möglicherweise beeinflusst die aktuelle Deltaentwicklung ja auch diese individuelle Entscheidung in der Abwägung.",de
seg_00683,train,DE,2021-06-25,citizens,shifting responsibility,"sich impfen zu lassen im eigenen Interesse, um sich selbst zu schützen. Aber es dient auch dem Gemeinwohl. Es ist im Interesse von uns allen, wenn sich möglichst viele für eine Impfung entscheiden. Denn wer nicht geimpft ist, wird sich unweigerlich früher oder später infizieren. Impfung oder Infektion, das ist die Wahl für jeden Einzelnen. Und das ist die Wahl auch für uns als Gesellschaft.",de
seg_00684,train,DE,2021-06-25,,credit claiming,"Der Abgeordnete Spahn hat, ich weiß gar nicht, vor acht oder zehn Jahren schon mal Vorschläge vorgelegt, wie mit besserer regulatorischer Rahmen für 24 Stunden Kräfte gefunden werden könnte.",de
seg_00685,train,DE,2021-06-25,,credit claiming,"Und ich finde, den gibt es.",de
seg_00686,train,DE,2021-06-25,experts,explaining/sharing responsibility,"Vielleicht könnte Herr Professor Wieler, Professor Sander vor allem auch mit Blick auf Genesene und Auffrischimpfungen oder Zweifachimpfungen noch mal auch ergänzen.",de
seg_00687,train,DE,2021-06-25,subnational level,explaining/sharing responsibility,"Wir sind zum Ersten auch in dieser Woche auf Staatssekretärsebene gab es eine Runde mit den Ländern über die Frage, wie die Infrastruktur nach dem 30. 09. bis dahin ist sie ja im Moment finanziert die Impfzentren auch erhalten werden kann und vor allem, was erhalten werden muss",de
seg_00688,train,DE,2021-06-25,,credit claiming,"Wissen Sie, wir haben von Anfang an eine Impfstrategie gehabt, die vorgesehen hat, die Zweitimpfung innerhalb des vorgesehenen, in der Zulassung vorgesehenen Intervalls.",de
seg_00689,train,DE,2021-06-25,,credit claiming,Also wir werden sie jedenfalls möglich machen können.,de
seg_00690,train,DE,2021-06-25,subnational level,explaining/sharing responsibility,"Und wir haben diese Frage ja mit den Gesundheitsministerinnen und Ministern der Länder beraten, zu einer gemeinsamen Empfehlung geführt.",de
seg_00691,train,DE,2021-06-25,citizens,shifting responsibility,nicht fahren bitte wenn man nicht unbedingt dann auch muss.,de
seg_00692,train,DE,2021-06-25,citizens,explaining/sharing responsibility,"Das Angebot letztes Jahr war: jeder Zurückreisende kann sich testen lassen, egal aus welchem Gebiet und welcher Risikosituation. Und ich kann halt nur ermuntern und dazu auffordern, das auch zu tun",de
seg_00693,train,DE,2021-06-25,citizens,explaining/sharing responsibility,Die Umfragen zeigen ja tatsächlich in Deutschland Die Impfbereitschaft steigt mit dem Alter.,de
seg_00694,test,DE,2021-06-25,citizens,shifting responsibility,"Aus vielen nachvollziehbaren Gründen im Zweifel. Aber ich kann eben nur dafür werben, auch bei Jüngeren das Impfangebot eben auch wahrzunehmen, um sich selbst zu schützen, aber eben auch uns alle zu schützen.",de
seg_00695,test,DE,2021-06-25,citizens,explaining/sharing responsibility,"Also Kurzzusammenfassung Es wäre besser gewesen, wir würden EU einheitlich dort Regeln finden. Wenn nicht, müssen wir weiterhin unsere machen, um uns zu schützen.",de
seg_00696,train,DE,2021-06-25,,credit claiming,"Dass ich immer nur wieder, dafür erst mal immer wieder das Gespräch suche.",de
seg_00697,train,DE,2021-06-25,,credit claiming,"Also es ist und war auf jeden Fall im Blick und trotzdem muss uns ja beschäftigen und beschäftigt auch mich die Frage, wie es dann zu einem solchen Eindruck kommen kann und was wir tun können, um auch ein Angebot zu machen, wo tatsächlich auch klar ist, wir haben das natürlich im Blick und das gilt für mich zum Beispiel auch das Impfangebot",de
seg_00698,train,DE,2021-06-25,citizens,explaining/sharing responsibility,"Also so erlebe ich nicht Familie, sondern es ist doch irgendwie das aufeinander aufpassen. Und mein Eindruck ist aus den Gesprächen, und auch im Übrigen aus Umfragen, dass die Bereitschaft und der Wille auf die Großeltern und Elterngeneration in dieser Pandemie auch besonders Acht zu geben, weil besonders gefährdet.",de
seg_00699,train,DE,2021-06-25,citizens,explaining/sharing responsibility,"Ich finde das Allerwichtigste und das ist jedenfalls meine Art, Politik zu machen, seitdem ich Politik mache, einfach auch miteinander im Gespräch zu sein.",de
seg_00700,train,DE,2021-06-25,,credit claiming,"Ich finde das Allerwichtigste und das ist jedenfalls meine Art, Politik zu machen, seitdem ich Politik mache, einfach auch miteinander im Gespräch zu sein.",de
seg_00701,train,DE,2021-06-25,citizens,shifting responsibility,"Aber es hilft uns ja nichts, wenn wir jetzt so tun, als wäre es weg. Es ist nicht weg. Es ist noch da. Und ich finde, es gehört zur Verantwortung in der Politik dazu, dann die Dinge auch auszusprechen und eben zu sagen miteinander, es liegt an uns Leute, ob wir das Erreichte sichern, ob Herbst und Winter eine Zeit werden, wo wir die Dinge besser unter Kontrolle haben oder eben nicht. Und da finde ich solche Kategorien, wie Sie sie eingangs genannt haben, nicht hilfreich für eine gute Diskussion.",de
seg_00702,train,DE,2021-06-25,citizens,blaming,"Hat dann eigentlich derjenige, der sich nicht impfen lässt, einen Anspruch darauf, dass alle anderen im Raum, die geimpft sind, wegen ihm die Maske tragen oder wegen ihr? Ich finde nein.",de
seg_00703,train,DE,2021-06-25,subnational level,praising,"Ich kann es jedenfalls nur begrüßen, dass die Kolleginnen und Kollegen, Schulministerinnen und -minister aus den Ländern ja gesagt haben.",de
seg_00704,test,DE,2021-06-25,subnational level,explaining/sharing responsibility,"Also ja, und das machen die Länder ja auch werden die Maßnahmen entsprechend angepasst, aber nicht auf Null.",de
seg_00705,train,DE,2021-06-25,subnational level,explaining/sharing responsibility,"Und die Länder weisen zu Recht darauf hin, dass das ihre originäre Zuständigkeit ist",de
seg_00706,train,DE,2021-06-25,citizens,explaining/sharing responsibility,"Es ist eine individuelle Entscheidung von Kindern, Jugendlichen, ihren Eltern und dem impfenden Arzt. Und diese individuelle Entscheidung werden sicherlich jetzt im Lichte der Entwicklungen rund um Delta der Erfahrung Israel in Schulen sicherlich viele dann für sich auch einfach abwägen.",de
seg_00707,train,DE,2021-06-25,experts,explaining/sharing responsibility,"Also mein Eindruck ist, dass wir jetzt langsam in die Phase kommen, die Herr Professor Sander, Herr Professor Wieler angesprochen haben",de
seg_00708,train,DE,2021-06-25,citizens,explaining/sharing responsibility,"Jetzt geht es darum, diejenigen zu erreichen, die vielleicht überlegen, die zögern, die es immer aufschieben, die nie einen Arzttermin nehmen, die man in der Universität gut erreichen kann, im Betrieb, im Stadtteil, in der Moschee, neben der Kirche, auf dem Marktplatz. Und das wird jetzt stärker stattfinden und stattfinden müssen.",de
seg_00709,train,DE,2021-10-06,citizens,shifting responsibility,"wir weiterhin ist eben miteinander in der Hand haben, vor allem durch AHA Regeln, Schutzmasken, gerade auch in den Bereichen öffentlichen Nahverkehr, Einzelhandel, wo man den anderen nicht kennt und Impfstatus durch 3G, geimpft, genesen und getestet.",de
seg_00710,train,DE,2021-10-06,,credit claiming,"das hat offenkundig einen Unterschied gemacht mit der Einführung Ende August und vor allem im Impfen, impfen, impfen einen entscheidenden Unterschied weitermachen können auch für Herbst und Winter.",de
seg_00711,train,DE,2021-10-06,,credit claiming,"Wir haben jetzt 108 Millionen Corona Impfungen in Deutschland fast 4 von 5 Erwachsenen sind geimpft, das ist eine gute Quote",de
seg_00712,train,DE,2021-10-06,citizens,shifting responsibility,"Es reicht noch nicht für einen ganz sicheren Herbst und Winter,",de
seg_00713,train,DE,2021-10-06,citizens,praising,"Ich bin erst mal dankbar für die Bürgerinnen und Bürger, die sich für eine Impfung entschieden haben, und wir haben mittlerweile auch über 40% der 12- bis 17-Jährigen, die mindestens einmal bereits geimpft sind und wir sehen in allen Lebensbereichen, welchen entscheidenden Unterschied hier das Impfen macht.",de
seg_00714,train,DE,2021-10-06,experts,explaining/sharing responsibility,Herr Professor Mertens wird auf die Empfehlungen der Ständigen Impfkommission auch für die Grippe eingehen,de
seg_00715,train,DE,2021-10-06,citizens,shifting responsibility,"bitte lassen Sie sich gegen Grippe impfen, das ist kein harmloses Fieber, sondern es kann insbesondere auch bei Vorerkrankte und bei Älteren einen sehr schweren, teilweise auch tödlichen Verlauf nehmen.",de
seg_00716,train,DE,2021-10-06,,credit claiming,"Wichtig ist, genug Grippeimpfstoff ist vorhanden. Wie im vergangenen Jahr hat der Bund rechtzeitig, diesmal noch frühzeitiger, zusätzlichen Grippeimpfstoff besorgt. Das haben wir ja letztes Jahr erstmalig gemacht, dass der Bund zusätzlich zu den Bestellungen der Ärztinnen und Ärzte und der Apotheke auch Impfstoff bestellt hat, sogar mehr noch mal für diese Grippesaison als für 2020.",de
seg_00717,train,DE,2021-10-06,citizens,praising,Also es haben sich in der vor der letzten Herbst Winter Grippesaison so viele Deutsche gegen Grippe impfen lassen wie noch nie zuvor.,de
seg_00718,train,DE,2021-10-06,citizens,shifting responsibility,"Wichtig ist, zusätzlichen Schutz geben auch bei der Grippe die AHA Regeln. Das haben wir eben wie gesagt im letzten Winter auch schon gesehen und so gilt jetzt für diesen Winter, wenn wir mehr im Innenraum sein werden, sowohl für Corona wie für Grippe, das eben durch AHA Regeln und vor allem das Tragen medizinischer Schutzmaßnahmen etwa im öffentlichen Nahverkehr wir für beide Infektionskrankheiten einen Unterschied machen.",de
seg_00719,train,DE,2021-10-06,experts,explaining/sharing responsibility,"das sagt er, die Ständige Impfkommission, wenn jemand im Publikumsverkehr, wie es da heißt, mit häufigen Kontakt mit anderen tätig ist, etwa beruflich, dann macht eine solche Impfung eben auch Sinn, weil das Risiko, andere anzustecken und auch ein Übertragen der zu sein an andere dann eben auch entsprechend höher.",de
seg_00720,train,DE,2021-10-06,experts,explaining/sharing responsibility,"damit hat sich die Ständige Impfkommission beschäftigt, der Professor Mertens wird sicherlich auch darauf eingehen.",de
seg_00721,train,DE,2021-10-06,citizens,shifting responsibility,"dass auch eine Grippewelle eine sehr starke Belastung des Gesundheitswesens mit sich bringen kann und dass wir das durch einen einfachen Peak, sozusagen durch eine Grippeimpfung, miteinander vermeiden können, finde ich, ist doch Anlass genug, dafür zu werben.",de
seg_00722,test,DE,2021-10-06,experts,explaining/sharing responsibility,das Paul Ehrlich Institut hat die allermeisten Chargen schon freigegeben für die Grippeimpfung in diesem Jahr,de
seg_00723,train,DE,2021-10-06,citizens,blaming,das eigentlich ne höhere Impfquote viel Leben hätte auch schützen können und viel Leid und Tod vermeiden können das gilt jetzt unabhängig von Corona generell würde ich mir eine höhere Grippeimpfquote in Deutschland gerade bei über 60 jährigen und übrigens auch bei medizinischem Personal wünschen.,de
seg_00724,train,DE,2021-10-06,experts,explaining/sharing responsibility,"Das eine ist, ob eine Impfung möglich ist nach Zulassung und rechtlich, und das andere ist, ob sie empfohlen ist.",de
seg_00725,train,DE,2021-10-06,experts,praising,"die Frage, die die Ständige Impfkommission sich Gott sei Dank, eben immer wieder in der Auswertung von Studien anschaut",de
seg_00726,train,DE,2021-10-06,experts,explaining/sharing responsibility,"insofern der Impfstoff dafür ist in Deutschland da, wenn Arzt und Patient miteinander zu der Feststellung kommen, dass sie eine Auffrischimpfung möglich ist und nötig ist und Sinn macht.",de
seg_00727,train,DE,2021-10-06,citizens,explaining/sharing responsibility,"insofern der Impfstoff dafür ist in Deutschland da, wenn Arzt und Patient miteinander zu der Feststellung kommen, dass sie eine Auffrischimpfung möglich ist und nötig ist und Sinn macht.",de
seg_00728,train,DE,2021-10-06,,credit claiming,"insofern der Impfstoff dafür ist in Deutschland da, wenn Arzt und Patient miteinander zu der Feststellung kommen, dass sie eine Auffrischimpfung möglich ist und nötig ist und Sinn macht.",de
seg_00729,train,DE,2021-10-06,subnational level,praising,"als Gesundheitsminister von Bund und Ländern gesagt haben, für über Sechzigjährige machen wir ausdrücklich eine entsprechende Auffrischimpfung möglich.",de
seg_00730,test,DE,2021-10-06,experts,praising,"Im Übrigen gibt es im Wochenbericht des Robert Koch Instituts jeden Donnerstag, wie ich finde, einen guten Überblick über Ausbrüche in Gemeinschaftseinrichtungen, Kitas und Schulen ebenso wie Pflegeeinrichtungen.",de
seg_00731,test,DE,2021-10-06,citizens,praising,"Aber eben diejenigen, die dann sagen, OK, auf Arbeit sind jetzt alle geimpft, deswegen will ich jetzt auch eigentlich gerne, weil ich merk, dass das irgendwie fürs gemeinsame einen Unterschied macht.",de
seg_00732,test,DE,2021-10-06,citizens,blaming,"aber es gibt auch diejenigen, wo wir tatsächlich mit guten Argumenten immer wieder aufs Neue in die Diskussion eingehen müssen",de
seg_00733,train,DE,2021-10-06,citizens,blaming,"Bei jedem Besuch auf der Intensivstation, die ich in den letzten Wochen gemacht habe, sowohl in der Uniklinik Essen oder in Mühldorf am Inn im Kreiskrankenhaus nahezu alle COVID-19 Patienten sind nicht geimpft",de
seg_00734,train,DE,2021-10-06,citizens,blaming,"Also wenn sich so n Elternabend vorstellen, wo es die einen gibt, die die Masken als Körperverletzung sehen, das sind ja auch die, die nicht selten Mörder, Mörder rufen, wenn Veranstaltungen sind, wo ich diskutiere aus der Wahrnehmung, dass das für ihr Kind so ne Zumutung und auch gesundheitlich wäre für eine Maske zu tragen.",de
seg_00735,train,DE,2021-10-06,citizens,shifting responsibility,"Und das ist es auch gesellschaftlich. Und das ist ja keine Wahrheitsfrage, das ist eine Frage des Abwägens, eben der individuellen Freiheit des Kindes, der Eltern gegenüber dem Schutz des Nebensitzenden.",de
seg_00736,test,DE,2021-10-06,subnational level,shifting responsibility,das muss einfach nach den Gegebenheiten vor Ort in den jeweiligen Bundesländern oder teilweise dann auch regional entschieden werden,de
seg_00737,train,DE,2021-10-06,subnational level,explaining/sharing responsibility,"In jedem Fall werbe ich jedenfalls sehr dafür bei den Ländern und so ist es ja auch vereinbart, dass das regelmäßige Testen auch zwei-dreimal die Woche auch weiterhin erhalten bleibt und einen Unterschied dann macht.",de
seg_00738,train,DE,2021-10-06,subnational level,praising,"ich muss einfach jetzt einfach mal für Deutschland feststellen, im Nordosten des Landes, wenn ich mir die Impfquoten anschaue in Bremen, aber auch in anderen Bundesländern im Nordosten, sind da Impfquoten, mit denen wir natürlich schon ganz andere Wege gehen könnten insgesamt als Bund, als die Impfquoten, die wir in anderen Bundesländern haben, was aber im Übrigen zeigt, dass die Impfquoten erreichbar sind.",de
seg_00739,train,DE,2021-10-06,subnational level,blaming,die wir in anderen Bundesländern haben,de
seg_00740,train,DE,2021-10-06,,credit claiming,"hätten wir so viele Todesfälle in Deutschland wie im Vereinigten Königreich, hätten wir über 200’000 statt 90'000 zu beklagen, und deswegen muss man immer die Gesamtschau machen",de
seg_00741,test,DE,2021-10-06,citizens,explaining/sharing responsibility,"Gleichzeitig ist aber so machen, dass wir nicht zu schnell gehen und dabei irgendwann wieder umdrehen müssen, weil Ich glaube das wird sehr viel Akzeptanz zu Recht dann Kosten und im Übrigen auch unnötiges Leid verursachen",de
seg_00742,train,DE,2021-10-06,citizens,praising,"ich sage noch einmal 4 von 5 Erwachsene haben sich bereits für eine Impfung entschieden, das ist schon mal ein wichtiger Unterschied",de
seg_00743,train,DE,2021-10-06,subnational level,explaining/sharing responsibility,"was zwischen Bund und Ländern miteinander vereinbart war, dass nämlich ab dem 11. Oktober die Bürgertests, also es geht nicht um die Tests, das ist mir noch mal wichtig, die Tests an Orten, wo man sein muss, Schule, Arbeit oder besonders sensiblen Bereichen, Pflegeeinrichtungen, Krankenhäuser bleiben kostenlos. Sondern hier geht es ja um die Testung, die kostenlos angeboten sind als Bürgertests und insbesondere eben auch genutzt werden, um die 3G Regeln bei Restaurants, Veranstaltungen in anderen Bereichen, dann auch umzusetzen und da sind eben die gemeinsame Vereinbarung, dass die ab dem 11. Oktober kostenpflichtig werden, nicht mehr kostenlos sind.",de
seg_00744,train,DE,2021-10-06,citizens,blaming,"Aus einer Begründung heraus, dass die kostenlose Impfung jetzt für jeden der gewollt hat auch möglich gewesen ist und dann daraus nicht der Anspruch entstehen kann, dass alle anderen dauerhaft dann in diesen Bereichen und für diese Zwecke den Test mitbezahlen, geht ja nicht um wenig Geld, sondern jeden Monat um viele 100 Millionen €.",de
seg_00745,train,DE,2021-10-06,experts,shifting responsibility,"Ob eine Impfung dann noch mal Sinn macht, das müssten Herr Professor Mertens wahrscheinlich sagen",de
seg_00746,train,DE,2021-10-06,,credit claiming,"Was die Frage angeht, von COVID-19 Medikamenten haben wir etwa monoklonale Antikörper und Remdisivier immer dann auch frühzeitig für die Bundesrepublik Deutschland und die Patientinnen Patienten in Deutschland gesichert",de
seg_00747,train,DE,2021-11-03,citizens,blaming,"das Auslaufen der epidemischen Lage als rechtlicher Zustand ist zu vielen als Zeichen missverstanden worden, die Pandemie wäre vorbei",de
seg_00748,train,DE,2021-11-03,citizens,shifting responsibility,"es braucht eben vor allem auch die Eigenverantwortung, die Vorsicht jedes Einzelnen, denn jeder von uns hat ja die Instrumente, die es braucht, sozusagen für sich auch in der Hand, um den entscheidenden Unterschied zu machen, Impfen, testen, AHA regeln, Schutzmasken tragen, insbesondere im öffentlichen Raum, im öffentlichen Nahverkehr im Einzelhandel, all das sind auch weiterhin die Wege, um den entscheidenden Unterschied jetzt zu machen.",de
seg_00749,train,DE,2021-11-03,citizens,blaming,"Wir erleben gerade vor allem eine Pandemie der Ungeimpften, und die ist massiv, die Infektionszahlen steigen, die Zahl der Corona Toten mit ihnen und auch vor allem die Zahl der intensivpflichtigen Patientinnen und Patienten in einigen Regionen in Deutschland, im übrigen Regionen,",de
seg_00750,train,DE,2021-11-03,subnational level,explaining/sharing responsibility,in einigen Regionen in Deutschland werden die Intensivbetten wieder knapp über Verlegungen in andere Regionen wird nachgedacht. Sie werden konkret geplant.,de
seg_00751,train,DE,2021-11-03,citizens,blaming,"Zur Wahrheit gehört im Übrigen auch, auf den Intensivstationen würden deutlich weniger covid 19 Patienten liegen und behandelt werden müssten, wenn alle, die es könnten, sich auch impfen lassen würden. Ich verstehe daher den Frust vieler Pflegekräfte sehr, sehr gut, die sich eben angesichts dieser Belastung, die sie in ihrem Alltag dadurch haben, schon die Frage stellen, warum denn nicht mehr sich impfen lassen, das weiß ich aus vielen Gesprächen. Die Herausforderung ist, das zeigt ja auch eine von uns veröffentlichte Forsa Umfrage, dass diejenigen, die sich bisher nicht impfen haben lassen, es jedenfalls in der übergroßen Zahl auch nicht tun wollen, kaum zu überzeugen sind.",de
seg_00752,test,DE,2021-11-03,subnational level,explaining/sharing responsibility,"dafür braucht es aus meiner Sicht 3 Punkte. Von denen ich mir auch wünsche, dass Bund und Länder sie gemeinsam mit Nachdruck unterstützen.",de
seg_00753,test,DE,2021-11-03,citizens,shifting responsibility,"Und zum Dritten geht es um viele, viele Auffrischimpfungen.",de
seg_00754,train,DE,2021-11-03,subnational level,shifting responsibility,"Darum möchte ich ausdrücklich werben und dazu gehört zum zweiten auch 2G in Regionen als weitere Stufe, die eben eine besondere Belastung haben bzw wo eine besondere Belastung droht.",de
seg_00755,train,DE,2021-11-03,subnational level,blaming,"Ich will darauf hinweisen, dass wir das seitens des Bundesministeriums für Gesundheit wie auch das Robert Koch Institut bereits im August gefordert haben diese Option 2G in solchen Regionen mit in auch die Beschlüsse aufzunehmen und vorzusehen, das ist damals nicht erfolgt.",de
seg_00756,test,DE,2021-11-03,experts,praising,"Ich will darauf hinweisen, dass wir das seitens des Bundesministeriums für Gesundheit wie auch das Robert Koch Institut bereits im August gefordert haben diese Option 2G in solchen Regionen mit in auch die Beschlüsse aufzunehmen und vorzusehen, das ist damals nicht erfolgt.",de
seg_00757,test,DE,2021-11-03,,credit claiming,"Ich will darauf hinweisen, dass wir das seitens des Bundesministeriums für Gesundheit wie auch das Robert Koch Institut bereits im August gefordert haben diese Option 2G in solchen Regionen mit in auch die Beschlüsse aufzunehmen und vorzusehen, das ist damals nicht erfolgt.",de
seg_00758,train,DE,2021-11-03,subnational level,praising,da bin ich auch dem sächsischen Ministerpräsidenten sehr dankbar für die Klarheit an dieser Stelle,de
seg_00759,test,DE,2021-11-03,subnational level,blaming,"Wir sehen ja, dass das eben dann in bestimmten Regionen auch notwendig ist, um einen Unterschied zu machen. Das hat im Übrigen nichts mit Impfmobbing zu tun, sondern es geht darum und das sehen wir etwa in Sachsen und Thüringen eine Überlastung des Gesundheitswesens zu vermeiden, das ist der entscheidende Punkt.",de
seg_00760,test,DE,2021-11-03,subnational level,shifting responsibility,"Zweitens zu den Testkonzepten, die jüngsten Todesnachrichten aus einer Seniorenresidenz in Brandenburg, aber auch aus anderen, haben uns erneut vor Augen geführt, wie wichtig dort weiterhin verpflichtende Testkonzepte sind.",de
seg_00761,train,DE,2021-11-03,citizens,shifting responsibility,"ist es eben sehr wichtig, dass diejenigen, die ein und ausgehen, das ist das Personal, und das sind die Besucherinnen und Besucher, nicht das Virus selbst, wenn sie geimpft sein sollten, in die Einrichtung hineintragen.",de
seg_00762,train,DE,2021-11-03,subnational level,explaining/sharing responsibility,"Ich werde sehr dafür werben, bei der Gesundheitsministerkonferenz morgen und übermorgen bei den Kolleginnen und Kollegen, dass wir diese verpflichtenden Testungen, die einige Länder schon haben, aber eben und nicht alle auch in ganz Deutschland haben.",de
seg_00763,train,DE,2021-11-03,subnational level,blaming,"Ich werde sehr dafür werben, bei der Gesundheitsministerkonferenz morgen und übermorgen bei den Kolleginnen und Kollegen, dass wir diese verpflichtenden Testungen, die einige Länder schon haben, aber eben und nicht alle auch in ganz Deutschland haben.",de
seg_00764,train,DE,2021-11-03,subnational level,explaining/sharing responsibility,"Die ersten Beschlüsse zur Auffrischimpfung von Bund und Ländern denn der Gesundheitsministerkonferenz gab es Anfang August, es ist 3 Monate her. Wir haben Anfang August miteinander vereinbart, dass in einem ersten Schritt alle Bewohnerinnen und Bewohner in den Pflegeeinrichtungen das Personal ein drittes Mal ein Impfangebot bekommen sollen und wenige Zeit danach miteinander vereinbart, vorsorglich allen über 60 Jährigen in Deutschland ein entsprechendes Impfangebot zu machen",de
seg_00765,train,DE,2021-11-03,subnational level,blaming,"Und in diesen 3 Monaten hat es bis heute nur gut 2 Millionen Auffrischimpfungen in Deutschland gegeben. Das ist zu wenig, das ist deutlich zu wenig, das möchte ich auch klipp und klar sagen. Das Tempo beim Boostern reicht nicht. Und deswegen muss man auch sagen, alle Pflegeheime sollten nach diesen 3 Monaten eigentlich schon ein drittes Mal eben auch aufgesucht worden sein durch mobile Teams, um eine Auffrischimpfung anzubieten.",de
seg_00766,test,DE,2021-11-03,citizens,blaming,"in diesen 3 Monaten hat es bis heute nur gut 2 Millionen Auffrischimpfungen in Deutschland gegeben. Das ist zu wenig, das ist deutlich zu wenig, das möchte ich auch klipp und klar sagen. Das Tempo beim Boostern reicht nicht.",de
seg_00767,train,DE,2021-11-03,subnational level,blaming,"In vielen Ländern ist das passiert, aber noch nicht in allen.",de
seg_00768,train,DE,2021-11-03,subnational level,praising,"Es gibt zudem Länder wie Nordrhein-Westfalen oder Berlin, die schreiben auch alle Älteren an, um sie aktiv wie bei der Erstimpfung einzuladen und zu informieren über die dritte Impfung, dass die Sinn macht, man sie doch bitte in Anspruch nimmt.",de
seg_00769,train,DE,2021-11-03,subnational level,shifting responsibility,"Ich wäre sehr dafür, dass es diese schriftliche Information in allen Bundesländern für diejenigen Altersgruppen gibt, für die es besonderen Sinn macht.",de
seg_00770,train,DE,2021-11-03,experts,explaining/sharing responsibility,"Zudem möchte ich morgen in einer Gesprächsrunde mit Vertreterinnen und Vertretern von allen Ärzteverbänden auch das noch mal miteinander diskutieren, ein gemeinsames Schreiben auch an die Ärzteschaft machen, denn zu viele Impfwillige finden aktuell kein Arzt, der sie impft, das ist das, was uns täglich berichtet wird, auch dort, finde ich, müssen wir gemeinsam mit der Ärzteschaft zu einem Auflösen kommen",de
seg_00771,test,DE,2021-11-03,subnational level,shifting responsibility,"deshalb möchte ich auch gerne, dass die Länder ihre öffentlichen Impfangebote wieder auf und ausbauen, das müssen nicht die zentralen großen Impfzentren sein. Es können auch natürlich dezentralere kleinere Anlaufstellen sein.",de
seg_00772,train,DE,2021-11-03,subnational level,explaining/sharing responsibility,"am 28. Juni haben wir in der Gesundheitsministerkonferenz miteinander vereinbart, Punkt 2a in dem Beschluss, dass eben diese öffentlichen Angebote in den Standby Betrieb gehen und bei Bedarf zügig wieder hochgefahren werden können und diesen Bedarf sehen wir eben aktuell, wenn es um die Auffrischimpfung geht.",de
seg_00773,train,DE,2021-11-03,subnational level,explaining/sharing responsibility,Boostern tatsächlich einen echten Unterschied macht in ganz vielen Aspekten und deswegen möchte ich eben auch mit den Kolleginnen und Kollegen in Ländern darüber reden,de
seg_00774,train,DE,2021-11-03,experts,shifting responsibility,"es gibt eine ausdrückliche Empfehlung durch die Ständige Impfkommission und für alle anderen ist es aber möglich, weil die Zulassung auch da ist",de
seg_00775,train,DE,2021-11-03,subnational level,explaining/sharing responsibility,"ber diesen, wenn sie so wollen, 3 Punkte-Plan, sprechen wir auf der Gesundheitsministerkonferenz morgen und übermorgen. Trotzdem halte ich es für wichtig, dass neben den Gesundheitsministerinnen und Gesundheitsministern wir auch politisch und in der Sache die Ministerpräsidentinnen und Ministerpräsidenten mit ins Boot nehmen.",de
seg_00776,train,DE,2021-11-03,experts,shifting responsibility,also empfohlen ist durch die Ständige Impfkommission auf der Basis von Daten.,de
seg_00777,test,DE,2021-11-03,experts,shifting responsibility,"Ich will Ihnen mal sagen, die Zulassung für die Kinderimpfung für die 12 bis 17 jährigen Kinder, Jugendliche kam am 31. Mai diesen Jahres, die entsprechende Empfehlung der Ständigen Impfkommission kam am 16. August.",de
seg_00778,train,DE,2021-11-03,experts,praising,"Also wir konnten schon deutlich früher Menschen schützen und deswegen ist zum einen natürlich das Auswerten der Daten und dafür bin ich auch dankbar und die Arbeit der Ständigen Impfkommission sehr, sehr wichtig.",de
seg_00779,train,DE,2021-11-03,,credit claiming,"Und so haben wir es bei den Kindern und Jugendlichen gemacht und ich möchte sagen, im Rückblick mit viel Erfolg.",de
seg_00780,train,DE,2021-11-03,experts,shifting responsibility,"Und so sehe ich das jetzt hier auch, wo wir die Empfehlung der Ständigen Impfkommission haben, die auch gut und wichtig ist, wo wir schon im August den Hinweis der Gesundheitsministerkonferenz haben den Beschluss, allen über Sechzigjährigen ein entsprechendes Angebot zu machen und wo wir mittlerweile eine Zulassung sogar ausdrücklich haben für eine entsprechende Boosterimpfung durch die Europäische Arzneimittelbehörde für BioNtech und Moderna.",de
seg_00781,train,DE,2021-11-03,subnational level,explaining/sharing responsibility,"und deswegen werde ich eben auch mit der Ärzteschaft und mit den Ländern darüber noch mal reden, wie wir da, das ist wichtig, möglichst einheitlich, denn das ist natürlich im Moment etwas verwirrend für denjenigen, der gerade die Meldung und Pressekonferenzen sich anschaut, möglichst einheitlich da im Vorgehen sind.",de
seg_00782,train,DE,2021-11-03,experts,explaining/sharing responsibility,"und deswegen werde ich eben auch mit der Ärzteschaft und mit den Ländern darüber noch mal reden, wie wir da, das ist wichtig, möglichst einheitlich, denn das ist natürlich im Moment etwas verwirrend für denjenigen, der gerade die Meldung und Pressekonferenzen sich anschaut, möglichst einheitlich da im Vorgehen sind.",de
